locusId	sysName	desc	comb	setAS4 0-5	setAS6 10
HNEAP_RS06130	HNEAP_RS06130	DNA starvation/stationary phase protection protein	HNEAP_RS06130 DNA starvation/stationary phase protection protein	429	377
HNEAP_RS06140	HNEAP_RS06140	pyridine nucleotide-disulfide oxidoreductase	HNEAP_RS06140 pyridine nucleotide-disulfide oxidoreductase	2941	2462
HNEAP_RS06145	HNEAP_RS06145	sulfur oxidation protein	HNEAP_RS06145 sulfur oxidation protein	1697	1332
HNEAP_RS06150	HNEAP_RS06150	ribonuclease HII	HNEAP_RS06150 ribonuclease HII	832	683
HNEAP_RS06160	HNEAP_RS06160	acetylornithine deacetylase	HNEAP_RS06160 acetylornithine deacetylase	253	224
HNEAP_RS06165	HNEAP_RS06165	ATPase AAA	HNEAP_RS06165 ATPase AAA	781	637
HNEAP_RS06170	HNEAP_RS06170	integrase	HNEAP_RS06170 integrase	2697	2303
HNEAP_RS06175	HNEAP_RS06175	hypothetical protein	HNEAP_RS06175 hypothetical protein	361	250
HNEAP_RS06195	HNEAP_RS06195	U32 family peptidase	HNEAP_RS06195 U32 family peptidase	75	76
HNEAP_RS06200	HNEAP_RS06200	BLUF domain-containing protein	HNEAP_RS06200 BLUF domain-containing protein	506	401
HNEAP_RS06205	HNEAP_RS06205	cryptochrome/photolyase family protein	HNEAP_RS06205 cryptochrome/photolyase family protein	2100	1729
HNEAP_RS06215	HNEAP_RS06215	DUF615 domain-containing protein	HNEAP_RS06215 DUF615 domain-containing protein	129	131
HNEAP_RS06235	HNEAP_RS06235	glucokinase	HNEAP_RS06235 glucokinase	1099	874
HNEAP_RS06240	HNEAP_RS06240	phosphorylase kinase alphabeta	HNEAP_RS06240 phosphorylase kinase alphabeta	1967	1529
HNEAP_RS06245	HNEAP_RS06245	Hsp33 protein	HNEAP_RS06245 Hsp33 protein	1035	804
HNEAP_RS06275	HNEAP_RS06275	rod shape-determining protein MreD	HNEAP_RS06275 rod shape-determining protein MreD	185	182
HNEAP_RS06280	HNEAP_RS06280	diacylglycerol kinase	HNEAP_RS06280 diacylglycerol kinase	156	140
HNEAP_RS06285	HNEAP_RS06285	glycine cleavage system protein H	HNEAP_RS06285 glycine cleavage system protein H	402	337
HNEAP_RS06290	HNEAP_RS06290	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS06290 sigma-54-dependent Fis family transcriptional regulator	945	754
HNEAP_RS06295	HNEAP_RS06295	alkylphosphonate utilization operon protein PhnA	HNEAP_RS06295 alkylphosphonate utilization operon protein PhnA	410	338
HNEAP_RS06300	HNEAP_RS06300	peroxiredoxin	HNEAP_RS06300 peroxiredoxin	864	663
HNEAP_RS06310	HNEAP_RS06310	aldo/keto reductase	HNEAP_RS06310 aldo/keto reductase	493	395
HNEAP_RS06315	HNEAP_RS06315	hypothetical protein	HNEAP_RS06315 hypothetical protein	86	89
HNEAP_RS06325	HNEAP_RS06325	diguanylate cyclase	HNEAP_RS06325 diguanylate cyclase	1022	818
HNEAP_RS06330	HNEAP_RS06330	SulP family inorganic anion transporter	HNEAP_RS06330 SulP family inorganic anion transporter	1147	930
HNEAP_RS06335	HNEAP_RS06335	MazG nucleotide pyrophosphohydrolase	HNEAP_RS06335 MazG nucleotide pyrophosphohydrolase	166	130
HNEAP_RS06355	HNEAP_RS06355	class IV aminotransferase	HNEAP_RS06355 class IV aminotransferase	1211	949
HNEAP_RS06365	HNEAP_RS06365	septal ring lytic transglycosylase RlpA family lipoprotein	HNEAP_RS06365 septal ring lytic transglycosylase RlpA family lipoprotein	1191	1140
HNEAP_RS06370	HNEAP_RS06370	lytic murein transglycosylase B	HNEAP_RS06370 lytic murein transglycosylase B	169	173
HNEAP_RS06410	HNEAP_RS06410	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	HNEAP_RS06410 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	40	44
HNEAP_RS06415	HNEAP_RS06415	6-phosphogluconolactonase	HNEAP_RS06415 6-phosphogluconolactonase	1244	1015
HNEAP_RS06420	HNEAP_RS06420	Co2+/Mg2+ efflux protein ApaG	HNEAP_RS06420 Co2+/Mg2+ efflux protein ApaG	60	42
HNEAP_RS06425	HNEAP_RS06425	class I SAM-dependent methyltransferase	HNEAP_RS06425 class I SAM-dependent methyltransferase	933	750
HNEAP_RS06430	HNEAP_RS06430	symmetrical bis(5'-nucleosyl)-tetraphosphatase	HNEAP_RS06430 symmetrical bis(5'-nucleosyl)-tetraphosphatase	954	781
HNEAP_RS06435	HNEAP_RS06435	glutathione S-transferase	HNEAP_RS06435 glutathione S-transferase	888	718
HNEAP_RS06445	HNEAP_RS06445	phosphoribosylglycinamide formyltransferase	HNEAP_RS06445 phosphoribosylglycinamide formyltransferase	29	19
HNEAP_RS06455	HNEAP_RS06455	response regulator receiver and Hpt phospho transfer protein	HNEAP_RS06455 response regulator receiver and Hpt phospho transfer protein	6371	4848
HNEAP_RS06460	HNEAP_RS06460	hypothetical protein	HNEAP_RS06460 hypothetical protein	1147	877
HNEAP_RS06465	HNEAP_RS06465	PilZ domain-containing protein	HNEAP_RS06465 PilZ domain-containing protein	538	413
HNEAP_RS06470	HNEAP_RS06470	diguanylate cyclase	HNEAP_RS06470 diguanylate cyclase	1545	1227
HNEAP_RS06475	HNEAP_RS06475	PAS domain S-box protein	HNEAP_RS06475 PAS domain S-box protein	465	380
HNEAP_RS06480	HNEAP_RS06480	thiol reductant ABC exporter subunit CydD	HNEAP_RS06480 thiol reductant ABC exporter subunit CydD	1337	1087
HNEAP_RS06485	HNEAP_RS06485	thiol reductant ABC exporter subunit CydC	HNEAP_RS06485 thiol reductant ABC exporter subunit CydC	1817	1425
HNEAP_RS06490	HNEAP_RS06490	cytochrome ubiquinol oxidase subunit I	HNEAP_RS06490 cytochrome ubiquinol oxidase subunit I	976	804
HNEAP_RS06495	HNEAP_RS06495	cytochrome d ubiquinol oxidase subunit II	HNEAP_RS06495 cytochrome d ubiquinol oxidase subunit II	339	268
HNEAP_RS06500	HNEAP_RS06500	DUF1461 domain-containing protein	HNEAP_RS06500 DUF1461 domain-containing protein	1313	1100
HNEAP_RS06505	HNEAP_RS06505	alpha-D-glucose phosphate-specific phosphoglucomutase	HNEAP_RS06505 alpha-D-glucose phosphate-specific phosphoglucomutase	2329	1824
HNEAP_RS06510	HNEAP_RS06510	hypothetical protein	HNEAP_RS06510 hypothetical protein	1207	936
HNEAP_RS06515	HNEAP_RS06515	lytic transglycosylase domain-containing protein	HNEAP_RS06515 lytic transglycosylase domain-containing protein	1059	872
HNEAP_RS06520	HNEAP_RS06520	DUF1249 domain-containing protein	HNEAP_RS06520 DUF1249 domain-containing protein	204	173
HNEAP_RS06525	HNEAP_RS06525	Rrf2 family transcriptional regulator	HNEAP_RS06525 Rrf2 family transcriptional regulator	394	351
HNEAP_RS06540	HNEAP_RS06540	DUF429 domain-containing protein	HNEAP_RS06540 DUF429 domain-containing protein	1282	1025
HNEAP_RS06545	HNEAP_RS06545	short-chain dehydrogenase	HNEAP_RS06545 short-chain dehydrogenase	2744	2004
HNEAP_RS06550	HNEAP_RS06550	TIGR03643 family protein	HNEAP_RS06550 TIGR03643 family protein	231	183
HNEAP_RS06555	HNEAP_RS06555	deoxyribodipyrimidine photo-lyase	HNEAP_RS06555 deoxyribodipyrimidine photo-lyase	1776	1375
HNEAP_RS06560	HNEAP_RS06560	MFS transporter	HNEAP_RS06560 MFS transporter	2123	1653
HNEAP_RS06565	HNEAP_RS06565	hypothetical protein	HNEAP_RS06565 hypothetical protein	1019	742
HNEAP_RS06570	HNEAP_RS06570	IMP dehydrogenase	HNEAP_RS06570 IMP dehydrogenase	2824	2132
HNEAP_RS06575	HNEAP_RS06575	peptidase	HNEAP_RS06575 peptidase	711	582
HNEAP_RS06580	HNEAP_RS06580	alpha-E domain-containing protein	HNEAP_RS06580 alpha-E domain-containing protein	1819	1410
HNEAP_RS06585	HNEAP_RS06585	circularly permuted type 2 ATP-grasp protein	HNEAP_RS06585 circularly permuted type 2 ATP-grasp protein	1993	1655
HNEAP_RS06630	HNEAP_RS06630	DUF484 domain-containing protein	HNEAP_RS06630 DUF484 domain-containing protein	710	514
HNEAP_RS06635	HNEAP_RS06635	integrase family protein	HNEAP_RS06635 integrase family protein	92	79
HNEAP_RS06640	HNEAP_RS06640	ATP-dependent protease subunit HslV	HNEAP_RS06640 ATP-dependent protease subunit HslV	346	263
HNEAP_RS06645	HNEAP_RS06645	ATP-dependent protease ATPase subunit HslU	HNEAP_RS06645 ATP-dependent protease ATPase subunit HslU	480	357
HNEAP_RS06650	HNEAP_RS06650	DUF971 domain-containing protein	HNEAP_RS06650 DUF971 domain-containing protein	79	60
HNEAP_RS06695	HNEAP_RS06695	histidinol-phosphate transaminase	HNEAP_RS06695 histidinol-phosphate transaminase	53	28
HNEAP_RS06725	HNEAP_RS06725	mechanosensitive ion channel protein	HNEAP_RS06725 mechanosensitive ion channel protein	242	190
HNEAP_RS06730	HNEAP_RS06730	hypothetical protein	HNEAP_RS06730 hypothetical protein	403	295
HNEAP_RS06745	HNEAP_RS06745	aspartate aminotransferase family protein	HNEAP_RS06745 aspartate aminotransferase family protein	89	72
HNEAP_RS06755	HNEAP_RS06755	phosphoglycolate phosphatase	HNEAP_RS06755 phosphoglycolate phosphatase	676	453
HNEAP_RS06760	HNEAP_RS06760	hypothetical protein	HNEAP_RS06760 hypothetical protein	737	524
HNEAP_RS06770	HNEAP_RS06770	hypothetical protein	HNEAP_RS06770 hypothetical protein	442	350
HNEAP_RS06785	HNEAP_RS06785	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase	HNEAP_RS06785 bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase	416	312
HNEAP_RS06795	HNEAP_RS06795	YqgE/AlgH family protein	HNEAP_RS06795 YqgE/AlgH family protein	286	266
HNEAP_RS06805	HNEAP_RS06805	hypothetical protein	HNEAP_RS06805 hypothetical protein	2193	1778
HNEAP_RS06810	HNEAP_RS06810	iron ABC transporter ATP-binding protein	HNEAP_RS06810 iron ABC transporter ATP-binding protein	527	437
HNEAP_RS06815	HNEAP_RS06815	MCE family protein	HNEAP_RS06815 MCE family protein	1412	1094
HNEAP_RS06820	HNEAP_RS06820	hypothetical protein	HNEAP_RS06820 hypothetical protein	1554	1269
HNEAP_RS06825	HNEAP_RS06825	RNA helicase	HNEAP_RS06825 RNA helicase	3233	2368
HNEAP_RS06830	HNEAP_RS06830	phosphoenolpyruvate synthase	HNEAP_RS06830 phosphoenolpyruvate synthase	2820	2184
HNEAP_RS06835	HNEAP_RS06835	septum site-determining protein MinD	HNEAP_RS06835 septum site-determining protein MinD	251	187
HNEAP_RS06845	HNEAP_RS06845	hypothetical protein	HNEAP_RS06845 hypothetical protein	38	37
HNEAP_RS06850	HNEAP_RS06850	hypothetical protein	HNEAP_RS06850 hypothetical protein	255	201
HNEAP_RS06855	HNEAP_RS06855	RNA-binding S4 domain-containing protein	HNEAP_RS06855 RNA-binding S4 domain-containing protein	578	473
HNEAP_RS06875	HNEAP_RS06875	50S ribosomal protein L11 methyltransferase	HNEAP_RS06875 50S ribosomal protein L11 methyltransferase	410	324
HNEAP_RS06880	HNEAP_RS06880	cupin	HNEAP_RS06880 cupin	424	350
HNEAP_RS06885	HNEAP_RS06885	nitroreductase family protein	HNEAP_RS06885 nitroreductase family protein	820	626
HNEAP_RS06890	HNEAP_RS06890	NAD(P)-dependent alcohol dehydrogenase	HNEAP_RS06890 NAD(P)-dependent alcohol dehydrogenase	839	750
HNEAP_RS06895	HNEAP_RS06895	hypothetical protein	HNEAP_RS06895 hypothetical protein	314	280
HNEAP_RS06905	HNEAP_RS06905	DNA polymerase III subunit chi	HNEAP_RS06905 DNA polymerase III subunit chi	282	153
HNEAP_RS06915	HNEAP_RS06915	antibiotic biosynthesis monooxygenase	HNEAP_RS06915 antibiotic biosynthesis monooxygenase	402	340
HNEAP_RS06920	HNEAP_RS06920	50S ribosomal protein L9	HNEAP_RS06920 50S ribosomal protein L9	13	19
HNEAP_RS06945	HNEAP_RS06945	DNA repair protein RecO	HNEAP_RS06945 DNA repair protein RecO	228	181
HNEAP_RS06955	HNEAP_RS06955	ribonuclease III	HNEAP_RS06955 ribonuclease III	12	9
HNEAP_RS06960	HNEAP_RS06960	DUF4845 domain-containing protein	HNEAP_RS06960 DUF4845 domain-containing protein	32	22
HNEAP_RS06970	HNEAP_RS06970	elongation factor 4	HNEAP_RS06970 elongation factor 4	413	360
HNEAP_RS06975	HNEAP_RS06975	protease Do	HNEAP_RS06975 protease Do	2745	2273
HNEAP_RS06995	HNEAP_RS06995	5'-methylthioadenosine phosphorylase	HNEAP_RS06995 5'-methylthioadenosine phosphorylase	632	512
HNEAP_RS07000	HNEAP_RS07000	hypoxanthine-guanine phosphoribosyltransferase	HNEAP_RS07000 hypoxanthine-guanine phosphoribosyltransferase	281	237
HNEAP_RS07005	HNEAP_RS07005	beta-N-acetylhexosaminidase	HNEAP_RS07005 beta-N-acetylhexosaminidase	458	318
HNEAP_RS07010	HNEAP_RS07010	dienelactone hydrolase family protein	HNEAP_RS07010 dienelactone hydrolase family protein	1189	910
HNEAP_RS07015	HNEAP_RS07015	hypothetical protein	HNEAP_RS07015 hypothetical protein	134	77
HNEAP_RS07020	HNEAP_RS07020	DUF1840 domain-containing protein	HNEAP_RS07020 DUF1840 domain-containing protein	517	441
HNEAP_RS07025	HNEAP_RS07025	plasma-membrane proton-efflux P-type ATPase	HNEAP_RS07025 plasma-membrane proton-efflux P-type ATPase	4069	3405
HNEAP_RS07030	HNEAP_RS07030	hypothetical protein	HNEAP_RS07030 hypothetical protein	1575	1217
HNEAP_RS07040	HNEAP_RS07040	ModE family transcriptional regulator	HNEAP_RS07040 ModE family transcriptional regulator	38	19
HNEAP_RS07045	HNEAP_RS07045	DUF455 domain-containing protein	HNEAP_RS07045 DUF455 domain-containing protein	1351	1093
HNEAP_RS07050	HNEAP_RS07050	hypothetical protein	HNEAP_RS07050 hypothetical protein	4758	3715
HNEAP_RS07055	HNEAP_RS07055	tRNA-Thr	HNEAP_RS07055 tRNA-Thr	356	290
HNEAP_RS07065	HNEAP_RS07065	glutathione peroxidase	HNEAP_RS07065 glutathione peroxidase	851	675
HNEAP_RS07070	HNEAP_RS07070	DNA polymerase III subunit epsilon	HNEAP_RS07070 DNA polymerase III subunit epsilon	2529	1973
HNEAP_RS07075	HNEAP_RS07075	DASH family cryptochrome	HNEAP_RS07075 DASH family cryptochrome	2301	1914
HNEAP_RS07080	HNEAP_RS07080	NADH:ubiquinone oxidoreductase complex I intermediate-associated protein 30	HNEAP_RS07080 NADH:ubiquinone oxidoreductase complex I intermediate-associated protein 30	621	566
HNEAP_RS07085	HNEAP_RS07085	MipA/OmpV family protein	HNEAP_RS07085 MipA/OmpV family protein	2596	2183
HNEAP_RS07090	HNEAP_RS07090	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS07090 efflux RND transporter periplasmic adaptor subunit	2673	2242
HNEAP_RS07095	HNEAP_RS07095	multidrug efflux RND transporter permease subunit	HNEAP_RS07095 multidrug efflux RND transporter permease subunit	4133	3288
HNEAP_RS07100	HNEAP_RS07100	hypothetical protein	HNEAP_RS07100 hypothetical protein	772	589
HNEAP_RS07105	HNEAP_RS07105	DNA-3-methyladenine glycosylase I	HNEAP_RS07105 DNA-3-methyladenine glycosylase I	362	271
HNEAP_RS07115	HNEAP_RS07115	nucleotidyl transferase AbiEii/AbiGii toxin family protein	HNEAP_RS07115 nucleotidyl transferase AbiEii/AbiGii toxin family protein	2298	1773
HNEAP_RS07120	HNEAP_RS07120	peptidase U49	HNEAP_RS07120 peptidase U49	991	813
HNEAP_RS07125	HNEAP_RS07125	hypothetical protein	HNEAP_RS07125 hypothetical protein	662	503
HNEAP_RS07130	HNEAP_RS07130	recombinase	HNEAP_RS07130 recombinase	1922	1592
HNEAP_RS07135	HNEAP_RS07135	hypothetical protein	HNEAP_RS07135 hypothetical protein	97	75
HNEAP_RS07140	HNEAP_RS07140	group 1 truncated hemoglobin	HNEAP_RS07140 group 1 truncated hemoglobin	668	600
HNEAP_RS07145	HNEAP_RS07145	DUF3034 domain-containing protein	HNEAP_RS07145 DUF3034 domain-containing protein	873	636
HNEAP_RS07150	HNEAP_RS07150	response regulator receiver protein	HNEAP_RS07150 response regulator receiver protein	1495	1248
HNEAP_RS07155	HNEAP_RS07155	histidine kinase	HNEAP_RS07155 histidine kinase	1765	1460
HNEAP_RS07160	HNEAP_RS07160	DNA internalization-related competence protein ComEC/Rec2	HNEAP_RS07160 DNA internalization-related competence protein ComEC/Rec2	3793	2960
HNEAP_RS07165	HNEAP_RS07165	chemotaxis protein CheR	HNEAP_RS07165 chemotaxis protein CheR	1380	1064
HNEAP_RS07170	HNEAP_RS07170	chemotaxis protein CheV	HNEAP_RS07170 chemotaxis protein CheV	1418	1141
HNEAP_RS07175	HNEAP_RS07175	serine/threonine phosphatase	HNEAP_RS07175 serine/threonine phosphatase	2283	1825
HNEAP_RS07180	HNEAP_RS07180	hypothetical protein	HNEAP_RS07180 hypothetical protein	618	577
HNEAP_RS07185	HNEAP_RS07185	DUF1987 domain-containing protein	HNEAP_RS07185 DUF1987 domain-containing protein	461	386
HNEAP_RS07190	HNEAP_RS07190	GGDEF domain-containing protein	HNEAP_RS07190 GGDEF domain-containing protein	1795	1459
HNEAP_RS07195	HNEAP_RS07195	phospholipase A(2)	HNEAP_RS07195 phospholipase A(2)	841	649
HNEAP_RS07200	HNEAP_RS07200	RND transporter	HNEAP_RS07200 RND transporter	2921	2345
HNEAP_RS07205	HNEAP_RS07205	MexH family multidrug efflux RND transporter periplasmic adaptor subunit	HNEAP_RS07205 MexH family multidrug efflux RND transporter periplasmic adaptor subunit	1291	979
HNEAP_RS07245	HNEAP_RS07245	hypothetical protein	HNEAP_RS07245 hypothetical protein	149	121
HNEAP_RS07250	HNEAP_RS07250	RIP metalloprotease RseP	HNEAP_RS07250 RIP metalloprotease RseP	37	9
HNEAP_RS07290	HNEAP_RS07290	segregation/condensation protein A	HNEAP_RS07290 segregation/condensation protein A	1175	946
HNEAP_RS07295	HNEAP_RS07295	site-2 protease family protein	HNEAP_RS07295 site-2 protease family protein	808	638
HNEAP_RS07300	HNEAP_RS07300	threonylcarbamoyl-AMP synthase	HNEAP_RS07300 threonylcarbamoyl-AMP synthase	1124	837
HNEAP_RS07310	HNEAP_RS07310	hypothetical protein	HNEAP_RS07310 hypothetical protein	330	270
HNEAP_RS07315	HNEAP_RS07315	hypothetical protein	HNEAP_RS07315 hypothetical protein	1206	1047
HNEAP_RS07320	HNEAP_RS07320	hypothetical protein	HNEAP_RS07320 hypothetical protein	110	236
HNEAP_RS07325	HNEAP_RS07325	diguanylate phosphodiesterase	HNEAP_RS07325 diguanylate phosphodiesterase	376	308
HNEAP_RS07330	HNEAP_RS07330	polyribonucleotide nucleotidyltransferase	HNEAP_RS07330 polyribonucleotide nucleotidyltransferase	1318	997
HNEAP_RS07340	HNEAP_RS07340	tRNA pseudouridine(55) synthase TruB	HNEAP_RS07340 tRNA pseudouridine(55) synthase TruB	596	434
HNEAP_RS07360	HNEAP_RS07360	ribosome assembly cofactor RimP	HNEAP_RS07360 ribosome assembly cofactor RimP	115	81
HNEAP_RS07365	HNEAP_RS07365	hypothetical protein	HNEAP_RS07365 hypothetical protein	703	566
HNEAP_RS07370	HNEAP_RS07370	molecular chaperone DnaJ	HNEAP_RS07370 molecular chaperone DnaJ	300	208
HNEAP_RS07390	HNEAP_RS07390	DNA repair protein RecN	HNEAP_RS07390 DNA repair protein RecN	1363	1117
HNEAP_RS07395	HNEAP_RS07395	cytochrome c	HNEAP_RS07395 cytochrome c	1844	1685
HNEAP_RS07400	HNEAP_RS07400	cytochrome c	HNEAP_RS07400 cytochrome c	3243	2838
HNEAP_RS07410	HNEAP_RS07410	flavin reductase family protein	HNEAP_RS07410 flavin reductase family protein	984	776
HNEAP_RS07415	HNEAP_RS07415	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	HNEAP_RS07415 23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	1704	1432
HNEAP_RS07425	HNEAP_RS07425	lipid A biosynthesis acyltransferase	HNEAP_RS07425 lipid A biosynthesis acyltransferase	1460	1153
HNEAP_RS07430	HNEAP_RS07430	cytochrome P450	HNEAP_RS07430 cytochrome P450	1418	1153
HNEAP_RS07435	HNEAP_RS07435	capsule polysaccharide biosynthesis protein	HNEAP_RS07435 capsule polysaccharide biosynthesis protein	967	721
HNEAP_RS07440	HNEAP_RS07440	NAD(P)-dependent oxidoreductase	HNEAP_RS07440 NAD(P)-dependent oxidoreductase	1282	1014
HNEAP_RS07445	HNEAP_RS07445	hypothetical protein	HNEAP_RS07445 hypothetical protein	1466	1127
HNEAP_RS07450	HNEAP_RS07450	polysaccharide export protein	HNEAP_RS07450 polysaccharide export protein	340	376
HNEAP_RS07470	HNEAP_RS07470	four helix bundle protein	HNEAP_RS07470 four helix bundle protein	197	173
HNEAP_RS07475	HNEAP_RS07475	glucose-1-phosphate thymidylyltransferase	HNEAP_RS07475 glucose-1-phosphate thymidylyltransferase	105	63
HNEAP_RS07480	HNEAP_RS07480	glycosyltransferase family 2 protein	HNEAP_RS07480 glycosyltransferase family 2 protein	1648	1364
HNEAP_RS07485	HNEAP_RS07485	capsular polysaccharide biosynthesis protein	HNEAP_RS07485 capsular polysaccharide biosynthesis protein	466	411
HNEAP_RS07490	HNEAP_RS07490	sulfate adenylyltransferase	HNEAP_RS07490 sulfate adenylyltransferase	136	108
HNEAP_RS07500	HNEAP_RS07500	DUF2442 domain-containing protein	HNEAP_RS07500 DUF2442 domain-containing protein	283	218
HNEAP_RS07510	HNEAP_RS07510	sulfate adenylyltransferase subunit CysN	HNEAP_RS07510 sulfate adenylyltransferase subunit CysN	0	1
HNEAP_RS07515	HNEAP_RS07515	carboxylate transporter	HNEAP_RS07515 carboxylate transporter	6	5
HNEAP_RS07525	HNEAP_RS07525	3'(2') 5'-bisphosphate nucleotidase	HNEAP_RS07525 3'(2') 5'-bisphosphate nucleotidase	1244	1033
HNEAP_RS07530	HNEAP_RS07530	hypothetical protein	HNEAP_RS07530 hypothetical protein	512	402
HNEAP_RS07535	HNEAP_RS07535	glycosyltransferase family 2 protein	HNEAP_RS07535 glycosyltransferase family 2 protein	1383	1093
HNEAP_RS07540	HNEAP_RS07540	hypothetical protein	HNEAP_RS07540 hypothetical protein	1527	1155
HNEAP_RS07545	HNEAP_RS07545	ABC transporter ATP-binding protein	HNEAP_RS07545 ABC transporter ATP-binding protein	49	65
HNEAP_RS07550	HNEAP_RS07550	sugar ABC transporter permease	HNEAP_RS07550 sugar ABC transporter permease	15	26
HNEAP_RS07555	HNEAP_RS07555	hypothetical protein	HNEAP_RS07555 hypothetical protein	181	210
HNEAP_RS07560	HNEAP_RS07560	8-amino-7-oxononanoate synthase	HNEAP_RS07560 8-amino-7-oxononanoate synthase	1624	1373
HNEAP_RS07565	HNEAP_RS07565	type I polyketide synthase	HNEAP_RS07565 type I polyketide synthase	7542	5946
HNEAP_RS07570	HNEAP_RS07570	lactoylglutathione lyase	HNEAP_RS07570 lactoylglutathione lyase	194	140
HNEAP_RS07580	HNEAP_RS07580	hypothetical protein	HNEAP_RS07580 hypothetical protein	1420	1023
HNEAP_RS07590	HNEAP_RS07590	ribonuclease BN	HNEAP_RS07590 ribonuclease BN	1411	1188
HNEAP_RS07595	HNEAP_RS07595	hypothetical protein	HNEAP_RS07595 hypothetical protein	1355	1017
HNEAP_RS07600	HNEAP_RS07600	replication-associated recombination protein A	HNEAP_RS07600 replication-associated recombination protein A	1810	1376
HNEAP_RS07605	HNEAP_RS07605	GNAT family N-acetyltransferase	HNEAP_RS07605 GNAT family N-acetyltransferase	304	227
HNEAP_RS07620	HNEAP_RS07620	ClpXP protease specificity-enhancing factor	HNEAP_RS07620 ClpXP protease specificity-enhancing factor	663	562
HNEAP_RS07630	HNEAP_RS07630	ChbG/HpnK family deacetylase	HNEAP_RS07630 ChbG/HpnK family deacetylase	822	621
HNEAP_RS07635	HNEAP_RS07635	glycosyl transferase family 39	HNEAP_RS07635 glycosyl transferase family 39	1921	1602
HNEAP_RS07640	HNEAP_RS07640	GtrA family protein	HNEAP_RS07640 GtrA family protein	223	162
HNEAP_RS07645	HNEAP_RS07645	glycosyltransferase	HNEAP_RS07645 glycosyltransferase	1060	914
HNEAP_RS07650	HNEAP_RS07650	cyclopropane-fatty-acyl-phospholipid synthase	HNEAP_RS07650 cyclopropane-fatty-acyl-phospholipid synthase	151	130
HNEAP_RS07670	HNEAP_RS07670	hypothetical protein	HNEAP_RS07670 hypothetical protein	269	210
HNEAP_RS07680	HNEAP_RS07680	type I glyceraldehyde-3-phosphate dehydrogenase	HNEAP_RS07680 type I glyceraldehyde-3-phosphate dehydrogenase	1648	1321
HNEAP_RS07685	HNEAP_RS07685	MFS transporter	HNEAP_RS07685 MFS transporter	3929	3172
HNEAP_RS07690	HNEAP_RS07690	hypothetical protein	HNEAP_RS07690 hypothetical protein	1338	1074
HNEAP_RS07695	HNEAP_RS07695	DUF2492 domain-containing protein	HNEAP_RS07695 DUF2492 domain-containing protein	289	211
HNEAP_RS07700	HNEAP_RS07700	ATP-dependent DNA helicase Rep	HNEAP_RS07700 ATP-dependent DNA helicase Rep	783	477
HNEAP_RS07705	HNEAP_RS07705	EamA/RhaT family transporter	HNEAP_RS07705 EamA/RhaT family transporter	1008	843
HNEAP_RS07715	HNEAP_RS07715	flagella basal body P-ring formation protein FlgA	HNEAP_RS07715 flagella basal body P-ring formation protein FlgA	3154	2751
HNEAP_RS07725	HNEAP_RS07725	flagellar protein FlgN	HNEAP_RS07725 flagellar protein FlgN	2303	2097
HNEAP_RS07730	HNEAP_RS07730	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	HNEAP_RS07730 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	267	236
HNEAP_RS07750	HNEAP_RS07750	methyl-accepting chemotaxis protein	HNEAP_RS07750 methyl-accepting chemotaxis protein	2866	2306
HNEAP_RS07755	HNEAP_RS07755	phytoene synthase	HNEAP_RS07755 phytoene synthase	358	191
HNEAP_RS07760	HNEAP_RS07760	short-chain dehydrogenase/reductase SDR	HNEAP_RS07760 short-chain dehydrogenase/reductase SDR	22	16
HNEAP_RS07765	HNEAP_RS07765	hypothetical protein	HNEAP_RS07765 hypothetical protein	471	386
HNEAP_RS07770	HNEAP_RS07770	DUF853 domain-containing protein	HNEAP_RS07770 DUF853 domain-containing protein	1370	1106
HNEAP_RS07790	HNEAP_RS07790	protein kinase	HNEAP_RS07790 protein kinase	1009	869
HNEAP_RS07820	HNEAP_RS07820	transcription elongation factor GreA	HNEAP_RS07820 transcription elongation factor GreA	79	73
HNEAP_RS07840	HNEAP_RS07840	sulfurtransferase	HNEAP_RS07840 sulfurtransferase	1103	902
HNEAP_RS07845	HNEAP_RS07845	oligoribonuclease	HNEAP_RS07845 oligoribonuclease	623	535
HNEAP_RS07850	HNEAP_RS07850	magnesium transporter	HNEAP_RS07850 magnesium transporter	1769	1375
HNEAP_RS07870	HNEAP_RS07870	lytic transglycosylase	HNEAP_RS07870 lytic transglycosylase	538	457
HNEAP_RS07875	HNEAP_RS07875	hydroxyacylglutathione hydrolase	HNEAP_RS07875 hydroxyacylglutathione hydrolase	369	289
HNEAP_RS07880	HNEAP_RS07880	hypothetical protein	HNEAP_RS07880 hypothetical protein	1138	897
HNEAP_RS07885	HNEAP_RS07885	ribosomal-protein-alanine N-acetyltransferase	HNEAP_RS07885 ribosomal-protein-alanine N-acetyltransferase	660	574
