locusId	sysName	desc	comb	setAS2 HCO	setAS3 LCO
HNEAP_RS06240	HNEAP_RS06240	phosphorylase kinase alphabeta	HNEAP_RS06240 phosphorylase kinase alphabeta	1499	1422
HNEAP_RS06245	HNEAP_RS06245	Hsp33 protein	HNEAP_RS06245 Hsp33 protein	574	528
HNEAP_RS06275	HNEAP_RS06275	rod shape-determining protein MreD	HNEAP_RS06275 rod shape-determining protein MreD	141	120
HNEAP_RS06280	HNEAP_RS06280	diacylglycerol kinase	HNEAP_RS06280 diacylglycerol kinase	105	75
HNEAP_RS06285	HNEAP_RS06285	glycine cleavage system protein H	HNEAP_RS06285 glycine cleavage system protein H	306	286
HNEAP_RS06290	HNEAP_RS06290	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS06290 sigma-54-dependent Fis family transcriptional regulator	484	468
HNEAP_RS06295	HNEAP_RS06295	alkylphosphonate utilization operon protein PhnA	HNEAP_RS06295 alkylphosphonate utilization operon protein PhnA	207	173
HNEAP_RS06300	HNEAP_RS06300	peroxiredoxin	HNEAP_RS06300 peroxiredoxin	449	428
HNEAP_RS06310	HNEAP_RS06310	aldo/keto reductase	HNEAP_RS06310 aldo/keto reductase	272	254
HNEAP_RS06315	HNEAP_RS06315	hypothetical protein	HNEAP_RS06315 hypothetical protein	49	48
HNEAP_RS06325	HNEAP_RS06325	diguanylate cyclase	HNEAP_RS06325 diguanylate cyclase	512	514
HNEAP_RS06330	HNEAP_RS06330	SulP family inorganic anion transporter	HNEAP_RS06330 SulP family inorganic anion transporter	510	473
HNEAP_RS06335	HNEAP_RS06335	MazG nucleotide pyrophosphohydrolase	HNEAP_RS06335 MazG nucleotide pyrophosphohydrolase	77	74
HNEAP_RS06355	HNEAP_RS06355	class IV aminotransferase	HNEAP_RS06355 class IV aminotransferase	535	519
HNEAP_RS06365	HNEAP_RS06365	septal ring lytic transglycosylase RlpA family lipoprotein	HNEAP_RS06365 septal ring lytic transglycosylase RlpA family lipoprotein	554	486
HNEAP_RS06370	HNEAP_RS06370	lytic murein transglycosylase B	HNEAP_RS06370 lytic murein transglycosylase B	154	114
HNEAP_RS06415	HNEAP_RS06415	6-phosphogluconolactonase	HNEAP_RS06415 6-phosphogluconolactonase	435	446
HNEAP_RS06420	HNEAP_RS06420	Co2+/Mg2+ efflux protein ApaG	HNEAP_RS06420 Co2+/Mg2+ efflux protein ApaG	28	26
HNEAP_RS06425	HNEAP_RS06425	class I SAM-dependent methyltransferase	HNEAP_RS06425 class I SAM-dependent methyltransferase	490	461
HNEAP_RS06430	HNEAP_RS06430	symmetrical bis(5'-nucleosyl)-tetraphosphatase	HNEAP_RS06430 symmetrical bis(5'-nucleosyl)-tetraphosphatase	545	498
HNEAP_RS06435	HNEAP_RS06435	glutathione S-transferase	HNEAP_RS06435 glutathione S-transferase	430	412
HNEAP_RS06455	HNEAP_RS06455	response regulator receiver and Hpt phospho transfer protein	HNEAP_RS06455 response regulator receiver and Hpt phospho transfer protein	2380	2216
HNEAP_RS06460	HNEAP_RS06460	hypothetical protein	HNEAP_RS06460 hypothetical protein	507	477
HNEAP_RS06465	HNEAP_RS06465	PilZ domain-containing protein	HNEAP_RS06465 PilZ domain-containing protein	279	315
HNEAP_RS06470	HNEAP_RS06470	diguanylate cyclase	HNEAP_RS06470 diguanylate cyclase	874	867
HNEAP_RS06475	HNEAP_RS06475	PAS domain S-box protein	HNEAP_RS06475 PAS domain S-box protein	203	229
HNEAP_RS06480	HNEAP_RS06480	thiol reductant ABC exporter subunit CydD	HNEAP_RS06480 thiol reductant ABC exporter subunit CydD	649	631
HNEAP_RS06485	HNEAP_RS06485	thiol reductant ABC exporter subunit CydC	HNEAP_RS06485 thiol reductant ABC exporter subunit CydC	881	829
HNEAP_RS06490	HNEAP_RS06490	cytochrome ubiquinol oxidase subunit I	HNEAP_RS06490 cytochrome ubiquinol oxidase subunit I	532	486
HNEAP_RS06495	HNEAP_RS06495	cytochrome d ubiquinol oxidase subunit II	HNEAP_RS06495 cytochrome d ubiquinol oxidase subunit II	229	204
HNEAP_RS06500	HNEAP_RS06500	DUF1461 domain-containing protein	HNEAP_RS06500 DUF1461 domain-containing protein	570	563
HNEAP_RS06505	HNEAP_RS06505	alpha-D-glucose phosphate-specific phosphoglucomutase	HNEAP_RS06505 alpha-D-glucose phosphate-specific phosphoglucomutase	1080	913
HNEAP_RS06510	HNEAP_RS06510	hypothetical protein	HNEAP_RS06510 hypothetical protein	585	506
HNEAP_RS06515	HNEAP_RS06515	lytic transglycosylase domain-containing protein	HNEAP_RS06515 lytic transglycosylase domain-containing protein	589	455
HNEAP_RS06520	HNEAP_RS06520	DUF1249 domain-containing protein	HNEAP_RS06520 DUF1249 domain-containing protein	96	94
HNEAP_RS06525	HNEAP_RS06525	Rrf2 family transcriptional regulator	HNEAP_RS06525 Rrf2 family transcriptional regulator	211	195
HNEAP_RS06540	HNEAP_RS06540	DUF429 domain-containing protein	HNEAP_RS06540 DUF429 domain-containing protein	625	603
HNEAP_RS06545	HNEAP_RS06545	short-chain dehydrogenase	HNEAP_RS06545 short-chain dehydrogenase	899	703
HNEAP_RS06550	HNEAP_RS06550	TIGR03643 family protein	HNEAP_RS06550 TIGR03643 family protein	97	86
HNEAP_RS06555	HNEAP_RS06555	deoxyribodipyrimidine photo-lyase	HNEAP_RS06555 deoxyribodipyrimidine photo-lyase	837	826
HNEAP_RS06560	HNEAP_RS06560	MFS transporter	HNEAP_RS06560 MFS transporter	919	883
HNEAP_RS06565	HNEAP_RS06565	hypothetical protein	HNEAP_RS06565 hypothetical protein	508	479
HNEAP_RS06570	HNEAP_RS06570	IMP dehydrogenase	HNEAP_RS06570 IMP dehydrogenase	1407	1283
HNEAP_RS06575	HNEAP_RS06575	peptidase	HNEAP_RS06575 peptidase	390	337
HNEAP_RS06580	HNEAP_RS06580	alpha-E domain-containing protein	HNEAP_RS06580 alpha-E domain-containing protein	921	840
HNEAP_RS06585	HNEAP_RS06585	circularly permuted type 2 ATP-grasp protein	HNEAP_RS06585 circularly permuted type 2 ATP-grasp protein	1069	896
HNEAP_RS06630	HNEAP_RS06630	DUF484 domain-containing protein	HNEAP_RS06630 DUF484 domain-containing protein	448	446
HNEAP_RS06635	HNEAP_RS06635	integrase family protein	HNEAP_RS06635 integrase family protein	50	52
HNEAP_RS06640	HNEAP_RS06640	ATP-dependent protease subunit HslV	HNEAP_RS06640 ATP-dependent protease subunit HslV	128	105
HNEAP_RS06645	HNEAP_RS06645	ATP-dependent protease ATPase subunit HslU	HNEAP_RS06645 ATP-dependent protease ATPase subunit HslU	184	173
HNEAP_RS06650	HNEAP_RS06650	DUF971 domain-containing protein	HNEAP_RS06650 DUF971 domain-containing protein	65	63
HNEAP_RS06675	HNEAP_RS06675	30S ribosomal protein S1	HNEAP_RS06675 30S ribosomal protein S1	29	35
HNEAP_RS06695	HNEAP_RS06695	histidinol-phosphate transaminase	HNEAP_RS06695 histidinol-phosphate transaminase	32	33
HNEAP_RS06725	HNEAP_RS06725	mechanosensitive ion channel protein	HNEAP_RS06725 mechanosensitive ion channel protein	116	104
HNEAP_RS06730	HNEAP_RS06730	hypothetical protein	HNEAP_RS06730 hypothetical protein	169	141
HNEAP_RS06745	HNEAP_RS06745	aspartate aminotransferase family protein	HNEAP_RS06745 aspartate aminotransferase family protein	35	35
HNEAP_RS06755	HNEAP_RS06755	phosphoglycolate phosphatase	HNEAP_RS06755 phosphoglycolate phosphatase	284	272
HNEAP_RS06760	HNEAP_RS06760	hypothetical protein	HNEAP_RS06760 hypothetical protein	472	483
HNEAP_RS06770	HNEAP_RS06770	hypothetical protein	HNEAP_RS06770 hypothetical protein	231	217
HNEAP_RS06785	HNEAP_RS06785	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase	HNEAP_RS06785 bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase	190	205
HNEAP_RS06795	HNEAP_RS06795	YqgE/AlgH family protein	HNEAP_RS06795 YqgE/AlgH family protein	123	154
HNEAP_RS06805	HNEAP_RS06805	hypothetical protein	HNEAP_RS06805 hypothetical protein	923	845
HNEAP_RS06810	HNEAP_RS06810	iron ABC transporter ATP-binding protein	HNEAP_RS06810 iron ABC transporter ATP-binding protein	226	222
HNEAP_RS06815	HNEAP_RS06815	MCE family protein	HNEAP_RS06815 MCE family protein	657	583
HNEAP_RS06820	HNEAP_RS06820	hypothetical protein	HNEAP_RS06820 hypothetical protein	653	613
HNEAP_RS06825	HNEAP_RS06825	RNA helicase	HNEAP_RS06825 RNA helicase	1425	1251
HNEAP_RS06830	HNEAP_RS06830	phosphoenolpyruvate synthase	HNEAP_RS06830 phosphoenolpyruvate synthase	1426	1227
HNEAP_RS06835	HNEAP_RS06835	septum site-determining protein MinD	HNEAP_RS06835 septum site-determining protein MinD	76	71
HNEAP_RS06845	HNEAP_RS06845	hypothetical protein	HNEAP_RS06845 hypothetical protein	19	15
HNEAP_RS06850	HNEAP_RS06850	hypothetical protein	HNEAP_RS06850 hypothetical protein	77	108
HNEAP_RS06855	HNEAP_RS06855	RNA-binding S4 domain-containing protein	HNEAP_RS06855 RNA-binding S4 domain-containing protein	228	221
HNEAP_RS06875	HNEAP_RS06875	50S ribosomal protein L11 methyltransferase	HNEAP_RS06875 50S ribosomal protein L11 methyltransferase	206	172
HNEAP_RS06880	HNEAP_RS06880	cupin	HNEAP_RS06880 cupin	181	174
HNEAP_RS06885	HNEAP_RS06885	nitroreductase family protein	HNEAP_RS06885 nitroreductase family protein	419	407
HNEAP_RS06890	HNEAP_RS06890	NAD(P)-dependent alcohol dehydrogenase	HNEAP_RS06890 NAD(P)-dependent alcohol dehydrogenase	416	353
HNEAP_RS06895	HNEAP_RS06895	hypothetical protein	HNEAP_RS06895 hypothetical protein	174	161
HNEAP_RS06905	HNEAP_RS06905	DNA polymerase III subunit chi	HNEAP_RS06905 DNA polymerase III subunit chi	98	94
HNEAP_RS06915	HNEAP_RS06915	antibiotic biosynthesis monooxygenase	HNEAP_RS06915 antibiotic biosynthesis monooxygenase	183	181
HNEAP_RS06920	HNEAP_RS06920	50S ribosomal protein L9	HNEAP_RS06920 50S ribosomal protein L9	24	21
HNEAP_RS06945	HNEAP_RS06945	DNA repair protein RecO	HNEAP_RS06945 DNA repair protein RecO	102	111
HNEAP_RS06955	HNEAP_RS06955	ribonuclease III	HNEAP_RS06955 ribonuclease III	7	13
HNEAP_RS06960	HNEAP_RS06960	DUF4845 domain-containing protein	HNEAP_RS06960 DUF4845 domain-containing protein	31	30
HNEAP_RS06970	HNEAP_RS06970	elongation factor 4	HNEAP_RS06970 elongation factor 4	156	185
HNEAP_RS06975	HNEAP_RS06975	protease Do	HNEAP_RS06975 protease Do	1240	1225
HNEAP_RS06995	HNEAP_RS06995	5'-methylthioadenosine phosphorylase	HNEAP_RS06995 5'-methylthioadenosine phosphorylase	374	293
HNEAP_RS07000	HNEAP_RS07000	hypoxanthine-guanine phosphoribosyltransferase	HNEAP_RS07000 hypoxanthine-guanine phosphoribosyltransferase	191	174
HNEAP_RS07005	HNEAP_RS07005	beta-N-acetylhexosaminidase	HNEAP_RS07005 beta-N-acetylhexosaminidase	500	429
HNEAP_RS07010	HNEAP_RS07010	dienelactone hydrolase family protein	HNEAP_RS07010 dienelactone hydrolase family protein	567	505
HNEAP_RS07015	HNEAP_RS07015	hypothetical protein	HNEAP_RS07015 hypothetical protein	67	59
HNEAP_RS07020	HNEAP_RS07020	DUF1840 domain-containing protein	HNEAP_RS07020 DUF1840 domain-containing protein	287	255
HNEAP_RS07025	HNEAP_RS07025	plasma-membrane proton-efflux P-type ATPase	HNEAP_RS07025 plasma-membrane proton-efflux P-type ATPase	2102	1894
HNEAP_RS07030	HNEAP_RS07030	hypothetical protein	HNEAP_RS07030 hypothetical protein	751	673
HNEAP_RS07040	HNEAP_RS07040	ModE family transcriptional regulator	HNEAP_RS07040 ModE family transcriptional regulator	15	12
HNEAP_RS07045	HNEAP_RS07045	DUF455 domain-containing protein	HNEAP_RS07045 DUF455 domain-containing protein	657	590
HNEAP_RS07050	HNEAP_RS07050	hypothetical protein	HNEAP_RS07050 hypothetical protein	2278	2062
HNEAP_RS07055	HNEAP_RS07055	tRNA-Thr	HNEAP_RS07055 tRNA-Thr	175	158
HNEAP_RS07065	HNEAP_RS07065	glutathione peroxidase	HNEAP_RS07065 glutathione peroxidase	415	374
HNEAP_RS07070	HNEAP_RS07070	DNA polymerase III subunit epsilon	HNEAP_RS07070 DNA polymerase III subunit epsilon	1144	1091
HNEAP_RS07075	HNEAP_RS07075	DASH family cryptochrome	HNEAP_RS07075 DASH family cryptochrome	1124	1047
HNEAP_RS07080	HNEAP_RS07080	NADH:ubiquinone oxidoreductase complex I intermediate-associated protein 30	HNEAP_RS07080 NADH:ubiquinone oxidoreductase complex I intermediate-associated protein 30	337	311
HNEAP_RS07085	HNEAP_RS07085	MipA/OmpV family protein	HNEAP_RS07085 MipA/OmpV family protein	1248	1091
HNEAP_RS07090	HNEAP_RS07090	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS07090 efflux RND transporter periplasmic adaptor subunit	1357	1231
HNEAP_RS07095	HNEAP_RS07095	multidrug efflux RND transporter permease subunit	HNEAP_RS07095 multidrug efflux RND transporter permease subunit	2113	2022
HNEAP_RS07100	HNEAP_RS07100	hypothetical protein	HNEAP_RS07100 hypothetical protein	298	300
HNEAP_RS07105	HNEAP_RS07105	DNA-3-methyladenine glycosylase I	HNEAP_RS07105 DNA-3-methyladenine glycosylase I	175	176
HNEAP_RS07115	HNEAP_RS07115	nucleotidyl transferase AbiEii/AbiGii toxin family protein	HNEAP_RS07115 nucleotidyl transferase AbiEii/AbiGii toxin family protein	1138	986
HNEAP_RS07120	HNEAP_RS07120	peptidase U49	HNEAP_RS07120 peptidase U49	531	455
HNEAP_RS07125	HNEAP_RS07125	hypothetical protein	HNEAP_RS07125 hypothetical protein	310	284
HNEAP_RS07130	HNEAP_RS07130	recombinase	HNEAP_RS07130 recombinase	1023	933
HNEAP_RS07135	HNEAP_RS07135	hypothetical protein	HNEAP_RS07135 hypothetical protein	56	47
HNEAP_RS07140	HNEAP_RS07140	group 1 truncated hemoglobin	HNEAP_RS07140 group 1 truncated hemoglobin	385	338
HNEAP_RS07145	HNEAP_RS07145	DUF3034 domain-containing protein	HNEAP_RS07145 DUF3034 domain-containing protein	452	358
HNEAP_RS07150	HNEAP_RS07150	response regulator receiver protein	HNEAP_RS07150 response regulator receiver protein	813	704
HNEAP_RS07155	HNEAP_RS07155	histidine kinase	HNEAP_RS07155 histidine kinase	970	861
HNEAP_RS07160	HNEAP_RS07160	DNA internalization-related competence protein ComEC/Rec2	HNEAP_RS07160 DNA internalization-related competence protein ComEC/Rec2	1740	1633
HNEAP_RS07165	HNEAP_RS07165	chemotaxis protein CheR	HNEAP_RS07165 chemotaxis protein CheR	649	580
HNEAP_RS07170	HNEAP_RS07170	chemotaxis protein CheV	HNEAP_RS07170 chemotaxis protein CheV	712	644
HNEAP_RS07175	HNEAP_RS07175	serine/threonine phosphatase	HNEAP_RS07175 serine/threonine phosphatase	1048	1022
HNEAP_RS07180	HNEAP_RS07180	hypothetical protein	HNEAP_RS07180 hypothetical protein	298	261
HNEAP_RS07185	HNEAP_RS07185	DUF1987 domain-containing protein	HNEAP_RS07185 DUF1987 domain-containing protein	219	187
HNEAP_RS07190	HNEAP_RS07190	GGDEF domain-containing protein	HNEAP_RS07190 GGDEF domain-containing protein	872	826
HNEAP_RS07195	HNEAP_RS07195	phospholipase A(2)	HNEAP_RS07195 phospholipase A(2)	401	344
HNEAP_RS07200	HNEAP_RS07200	RND transporter	HNEAP_RS07200 RND transporter	694	637
HNEAP_RS07205	HNEAP_RS07205	MexH family multidrug efflux RND transporter periplasmic adaptor subunit	HNEAP_RS07205 MexH family multidrug efflux RND transporter periplasmic adaptor subunit	313	290
HNEAP_RS07245	HNEAP_RS07245	hypothetical protein	HNEAP_RS07245 hypothetical protein	73	78
HNEAP_RS07250	HNEAP_RS07250	RIP metalloprotease RseP	HNEAP_RS07250 RIP metalloprotease RseP	33	33
HNEAP_RS07290	HNEAP_RS07290	segregation/condensation protein A	HNEAP_RS07290 segregation/condensation protein A	507	462
HNEAP_RS07295	HNEAP_RS07295	site-2 protease family protein	HNEAP_RS07295 site-2 protease family protein	455	373
HNEAP_RS07300	HNEAP_RS07300	threonylcarbamoyl-AMP synthase	HNEAP_RS07300 threonylcarbamoyl-AMP synthase	563	558
HNEAP_RS07310	HNEAP_RS07310	hypothetical protein	HNEAP_RS07310 hypothetical protein	132	155
HNEAP_RS07315	HNEAP_RS07315	hypothetical protein	HNEAP_RS07315 hypothetical protein	604	493
HNEAP_RS07320	HNEAP_RS07320	hypothetical protein	HNEAP_RS07320 hypothetical protein	186	53
HNEAP_RS07325	HNEAP_RS07325	diguanylate phosphodiesterase	HNEAP_RS07325 diguanylate phosphodiesterase	214	202
HNEAP_RS07330	HNEAP_RS07330	polyribonucleotide nucleotidyltransferase	HNEAP_RS07330 polyribonucleotide nucleotidyltransferase	441	364
HNEAP_RS07340	HNEAP_RS07340	tRNA pseudouridine(55) synthase TruB	HNEAP_RS07340 tRNA pseudouridine(55) synthase TruB	264	232
HNEAP_RS07360	HNEAP_RS07360	ribosome assembly cofactor RimP	HNEAP_RS07360 ribosome assembly cofactor RimP	72	54
HNEAP_RS07365	HNEAP_RS07365	hypothetical protein	HNEAP_RS07365 hypothetical protein	416	343
HNEAP_RS07370	HNEAP_RS07370	molecular chaperone DnaJ	HNEAP_RS07370 molecular chaperone DnaJ	209	178
HNEAP_RS07390	HNEAP_RS07390	DNA repair protein RecN	HNEAP_RS07390 DNA repair protein RecN	609	597
HNEAP_RS07395	HNEAP_RS07395	cytochrome c	HNEAP_RS07395 cytochrome c	1544	1316
HNEAP_RS07400	HNEAP_RS07400	cytochrome c	HNEAP_RS07400 cytochrome c	1773	1599
HNEAP_RS07410	HNEAP_RS07410	flavin reductase family protein	HNEAP_RS07410 flavin reductase family protein	527	526
HNEAP_RS07415	HNEAP_RS07415	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	HNEAP_RS07415 23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	923	842
HNEAP_RS07425	HNEAP_RS07425	lipid A biosynthesis acyltransferase	HNEAP_RS07425 lipid A biosynthesis acyltransferase	683	682
HNEAP_RS07430	HNEAP_RS07430	cytochrome P450	HNEAP_RS07430 cytochrome P450	656	605
HNEAP_RS07435	HNEAP_RS07435	capsule polysaccharide biosynthesis protein	HNEAP_RS07435 capsule polysaccharide biosynthesis protein	608	510
HNEAP_RS07440	HNEAP_RS07440	NAD(P)-dependent oxidoreductase	HNEAP_RS07440 NAD(P)-dependent oxidoreductase	681	649
HNEAP_RS07445	HNEAP_RS07445	hypothetical protein	HNEAP_RS07445 hypothetical protein	875	772
HNEAP_RS07450	HNEAP_RS07450	polysaccharide export protein	HNEAP_RS07450 polysaccharide export protein	461	439
HNEAP_RS07470	HNEAP_RS07470	four helix bundle protein	HNEAP_RS07470 four helix bundle protein	72	72
HNEAP_RS07475	HNEAP_RS07475	glucose-1-phosphate thymidylyltransferase	HNEAP_RS07475 glucose-1-phosphate thymidylyltransferase	184	186
HNEAP_RS07480	HNEAP_RS07480	glycosyltransferase family 2 protein	HNEAP_RS07480 glycosyltransferase family 2 protein	1158	1146
HNEAP_RS07485	HNEAP_RS07485	capsular polysaccharide biosynthesis protein	HNEAP_RS07485 capsular polysaccharide biosynthesis protein	324	339
HNEAP_RS07490	HNEAP_RS07490	sulfate adenylyltransferase	HNEAP_RS07490 sulfate adenylyltransferase	73	83
HNEAP_RS07500	HNEAP_RS07500	DUF2442 domain-containing protein	HNEAP_RS07500 DUF2442 domain-containing protein	160	143
HNEAP_RS07510	HNEAP_RS07510	sulfate adenylyltransferase subunit CysN	HNEAP_RS07510 sulfate adenylyltransferase subunit CysN	2	2
HNEAP_RS07515	HNEAP_RS07515	carboxylate transporter	HNEAP_RS07515 carboxylate transporter	2	7
HNEAP_RS07525	HNEAP_RS07525	3'(2') 5'-bisphosphate nucleotidase	HNEAP_RS07525 3'(2') 5'-bisphosphate nucleotidase	533	525
HNEAP_RS07530	HNEAP_RS07530	hypothetical protein	HNEAP_RS07530 hypothetical protein	333	302
HNEAP_RS07535	HNEAP_RS07535	glycosyltransferase family 2 protein	HNEAP_RS07535 glycosyltransferase family 2 protein	900	804
HNEAP_RS07540	HNEAP_RS07540	hypothetical protein	HNEAP_RS07540 hypothetical protein	878	805
HNEAP_RS07545	HNEAP_RS07545	ABC transporter ATP-binding protein	HNEAP_RS07545 ABC transporter ATP-binding protein	86	72
HNEAP_RS07550	HNEAP_RS07550	sugar ABC transporter permease	HNEAP_RS07550 sugar ABC transporter permease	31	34
HNEAP_RS07555	HNEAP_RS07555	hypothetical protein	HNEAP_RS07555 hypothetical protein	294	305
HNEAP_RS07560	HNEAP_RS07560	8-amino-7-oxononanoate synthase	HNEAP_RS07560 8-amino-7-oxononanoate synthase	961	824
HNEAP_RS07565	HNEAP_RS07565	type I polyketide synthase	HNEAP_RS07565 type I polyketide synthase	4307	3892
HNEAP_RS07570	HNEAP_RS07570	lactoylglutathione lyase	HNEAP_RS07570 lactoylglutathione lyase	85	92
HNEAP_RS07580	HNEAP_RS07580	hypothetical protein	HNEAP_RS07580 hypothetical protein	674	673
HNEAP_RS07590	HNEAP_RS07590	ribonuclease BN	HNEAP_RS07590 ribonuclease BN	784	708
HNEAP_RS07595	HNEAP_RS07595	hypothetical protein	HNEAP_RS07595 hypothetical protein	639	587
HNEAP_RS07600	HNEAP_RS07600	replication-associated recombination protein A	HNEAP_RS07600 replication-associated recombination protein A	864	775
HNEAP_RS07605	HNEAP_RS07605	GNAT family N-acetyltransferase	HNEAP_RS07605 GNAT family N-acetyltransferase	141	106
HNEAP_RS07620	HNEAP_RS07620	ClpXP protease specificity-enhancing factor	HNEAP_RS07620 ClpXP protease specificity-enhancing factor	277	295
HNEAP_RS07630	HNEAP_RS07630	ChbG/HpnK family deacetylase	HNEAP_RS07630 ChbG/HpnK family deacetylase	470	481
HNEAP_RS07635	HNEAP_RS07635	glycosyl transferase family 39	HNEAP_RS07635 glycosyl transferase family 39	1127	1129
HNEAP_RS07640	HNEAP_RS07640	GtrA family protein	HNEAP_RS07640 GtrA family protein	248	249
HNEAP_RS07645	HNEAP_RS07645	glycosyltransferase	HNEAP_RS07645 glycosyltransferase	840	728
HNEAP_RS07650	HNEAP_RS07650	cyclopropane-fatty-acyl-phospholipid synthase	HNEAP_RS07650 cyclopropane-fatty-acyl-phospholipid synthase	178	174
HNEAP_RS07670	HNEAP_RS07670	hypothetical protein	HNEAP_RS07670 hypothetical protein	126	100
HNEAP_RS07680	HNEAP_RS07680	type I glyceraldehyde-3-phosphate dehydrogenase	HNEAP_RS07680 type I glyceraldehyde-3-phosphate dehydrogenase	779	780
HNEAP_RS07685	HNEAP_RS07685	MFS transporter	HNEAP_RS07685 MFS transporter	1892	1601
HNEAP_RS07690	HNEAP_RS07690	hypothetical protein	HNEAP_RS07690 hypothetical protein	567	559
HNEAP_RS07695	HNEAP_RS07695	DUF2492 domain-containing protein	HNEAP_RS07695 DUF2492 domain-containing protein	131	94
HNEAP_RS07700	HNEAP_RS07700	ATP-dependent DNA helicase Rep	HNEAP_RS07700 ATP-dependent DNA helicase Rep	214	173
HNEAP_RS07705	HNEAP_RS07705	EamA/RhaT family transporter	HNEAP_RS07705 EamA/RhaT family transporter	456	454
HNEAP_RS07715	HNEAP_RS07715	flagella basal body P-ring formation protein FlgA	HNEAP_RS07715 flagella basal body P-ring formation protein FlgA	648	517
HNEAP_RS07725	HNEAP_RS07725	flagellar protein FlgN	HNEAP_RS07725 flagellar protein FlgN	513	411
HNEAP_RS07730	HNEAP_RS07730	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	HNEAP_RS07730 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	146	151
HNEAP_RS07750	HNEAP_RS07750	methyl-accepting chemotaxis protein	HNEAP_RS07750 methyl-accepting chemotaxis protein	1343	1233
HNEAP_RS07755	HNEAP_RS07755	phytoene synthase	HNEAP_RS07755 phytoene synthase	109	100
HNEAP_RS07765	HNEAP_RS07765	hypothetical protein	HNEAP_RS07765 hypothetical protein	233	191
HNEAP_RS07770	HNEAP_RS07770	DUF853 domain-containing protein	HNEAP_RS07770 DUF853 domain-containing protein	702	631
HNEAP_RS07790	HNEAP_RS07790	protein kinase	HNEAP_RS07790 protein kinase	492	445
HNEAP_RS07820	HNEAP_RS07820	transcription elongation factor GreA	HNEAP_RS07820 transcription elongation factor GreA	43	39
HNEAP_RS07840	HNEAP_RS07840	sulfurtransferase	HNEAP_RS07840 sulfurtransferase	476	420
HNEAP_RS07845	HNEAP_RS07845	oligoribonuclease	HNEAP_RS07845 oligoribonuclease	330	275
HNEAP_RS07850	HNEAP_RS07850	magnesium transporter	HNEAP_RS07850 magnesium transporter	979	936
HNEAP_RS07855	HNEAP_RS07855	ribosome small subunit-dependent GTPase A	HNEAP_RS07855 ribosome small subunit-dependent GTPase A	3	0
HNEAP_RS07870	HNEAP_RS07870	lytic transglycosylase	HNEAP_RS07870 lytic transglycosylase	697	675
HNEAP_RS07875	HNEAP_RS07875	hydroxyacylglutathione hydrolase	HNEAP_RS07875 hydroxyacylglutathione hydrolase	232	218
HNEAP_RS07880	HNEAP_RS07880	hypothetical protein	HNEAP_RS07880 hypothetical protein	543	487
HNEAP_RS07885	HNEAP_RS07885	ribosomal-protein-alanine N-acetyltransferase	HNEAP_RS07885 ribosomal-protein-alanine N-acetyltransferase	359	332
HNEAP_RS07890	HNEAP_RS07890	hypothetical protein	HNEAP_RS07890 hypothetical protein	322	272
HNEAP_RS07895	HNEAP_RS07895	2-isopropylmalate synthase	HNEAP_RS07895 2-isopropylmalate synthase	38	24
HNEAP_RS07905	HNEAP_RS07905	signal transduction histidine kinase	HNEAP_RS07905 signal transduction histidine kinase	185	169
HNEAP_RS07910	HNEAP_RS07910	type IV-A pilus assembly ATPase PilB	HNEAP_RS07910 type IV-A pilus assembly ATPase PilB	2923	2380
HNEAP_RS07915	HNEAP_RS07915	type II secretion system F family protein	HNEAP_RS07915 type II secretion system F family protein	921	853
HNEAP_RS07920	HNEAP_RS07920	prepilin peptidase	HNEAP_RS07920 prepilin peptidase	1892	1436
HNEAP_RS07930	HNEAP_RS07930	hypothetical protein	HNEAP_RS07930 hypothetical protein	96	78
HNEAP_RS07935	HNEAP_RS07935	hypothetical protein	HNEAP_RS07935 hypothetical protein	89	74
HNEAP_RS07940	HNEAP_RS07940	sigma-54-dependent Fis family transcriptional regulator	HNEAP_RS07940 sigma-54-dependent Fis family transcriptional regulator	1403	1316
HNEAP_RS07945	HNEAP_RS07945	hybrid sensor histidine kinase/response regulator	HNEAP_RS07945 hybrid sensor histidine kinase/response regulator	3056	2861
HNEAP_RS07950	HNEAP_RS07950	response regulator	HNEAP_RS07950 response regulator	355	320
HNEAP_RS07955	HNEAP_RS07955	VWA domain-containing protein	HNEAP_RS07955 VWA domain-containing protein	754	712
HNEAP_RS07960	HNEAP_RS07960	hypothetical protein	HNEAP_RS07960 hypothetical protein	715	637
HNEAP_RS07965	HNEAP_RS07965	formamidase	HNEAP_RS07965 formamidase	783	717
HNEAP_RS07970	HNEAP_RS07970	allantoin permease	HNEAP_RS07970 allantoin permease	775	672
HNEAP_RS07975	HNEAP_RS07975	acylamide amidohydrolase	HNEAP_RS07975 acylamide amidohydrolase	523	451
HNEAP_RS07980	HNEAP_RS07980	urea ABC transporter ATP-binding subunit UrtE	HNEAP_RS07980 urea ABC transporter ATP-binding subunit UrtE	322	279
